epoch;acc_x;acc_y
50.0577;0.01294;0.11273
50.2744;0.0333;0.13126
50.4911;0.06032;0.15564
50.7078;0.09092;0.17805
50.9245;0.121;0.18986
51.1412;0.13026;0.18425
51.3579;0.12242;0.15461
51.5746;0.09769;0.12331
51.7913;0.07086;0.1086
52.008;0.04195;0.08839
52.2247;0.01653;0.07591
52.4414;-0.00766;0.07022
52.6581;-0.03124;0.04449
52.8748;-0.06446;0.0045
53.0915;-0.08959;-0.03001
53.3082;-0.09374;-0.06897
53.5249;-0.07448;-0.10958
53.7416;-0.05513;-0.12529
53.9583;-0.06414;-0.13147
54.175;-0.079;-0.15071
54.3917;-0.07049;-0.16851
54.6084;-0.0303;-0.17666
54.8251;0.01724;-0.17925
55.0418;0.03521;-0.18811
55.2585;0.02998;-0.17427
55.4752;0.02182;-0.15641
55.6919;0.04938;-0.16021
55.9086;0.07741;-0.15211
56.1253;0.09728;-0.14205
56.342;0.08667;-0.12241
56.5587;0.0664;-0.0639
56.7754;0.04195;0.00239
56.9921;0.03288;0.04347
57.2088;0.04096;0.05707
57.4255;0.03636;0.07023
57.6422;0.01277;0.09753
57.8589;-0.02994;0.12824
58.0756;-0.05505;0.17202
58.2923;-0.05368;0.21938
58.509;-0.03463;0.24888
58.7257;-0.03393;0.25909
58.9424;-0.06252;0.26034
59.1591;-0.08978;0.25298
59.3758;-0.09327;0.23466
59.5925;-0.07303;0.21287
59.8092;-0.05915;0.19169
60.0259;-0.05663;0.16375
60.2426;-0.06205;0.13133
60.4593;-0.06185;0.10061
60.676;-0.03399;0.06446
60.8927;0.01091;0.01026
61.1094;0.04983;-0.04478
61.3261;0.06211;-0.08519
61.5428;0.05379;-0.13661
61.7595;0.06403;-0.17548
61.9762;0.0905;-0.2029
62.1929;0.12232;-0.23871
62.4096;0.11542;-0.2732
62.6263;0.09335;-0.28168
62.843;0.06914;-0.28095
63.0597;0.05936;-0.2828
63.2764;0.06173;-0.2689
63.4931;0.04731;-0.24842
63.7098;0.00888;-0.22739
63.9265;-0.04104;-0.20074
64.1432;-0.06382;-0.16088
64.3599;-0.0793;-0.11196
64.5766;-0.08313;-0.05242
64.7933;-0.10058;0.01316
65.01;-0.11022;0.07447
65.2267;-0.11477;0.11104
65.4434;-0.10306;0.14166
65.6601;-0.07632;0.18218
65.8768;-0.04982;0.2112
66.0935;-0.02908;0.23951
66.3102;-0.01531;0.25095
66.5269;0.01212;0.2661
66.7436;0.04478;0.26032
66.9603;0.08409;0.23623
67.177;0.09933;0.22122
67.3937;0.10499;0.1936
67.6104;0.10442;0.15356
67.8271;0.10767;0.12276
68.0438;0.1021;0.08679
68.2605;0.08008;0.03879
68.4772;0.0519;0.01054
68.6939;0.01881;-0.00129
68.9106;-0.01006;-0.02198
69.1273;-0.03556;-0.05146
69.344;-0.05551;-0.07615
69.5607;-0.09067;-0.10381
69.7774;-0.121;-0.14857
69.9941;-0.12881;-0.15608
70.2108;-0.12483;-0.14667
70.4275;-0.11567;-0.16346
70.6442;-0.09773;-0.15477
70.8609;-0.0794;-0.14878
71.0776;-0.05052;-0.15587
71.2943;-0.01577;-0.15216
71.511;0.02866;-0.14152
71.7277;0.06185;-0.13837
71.9444;0.08429;-0.13062
72.1611;0.0937;-0.1011
72.3778;0.10337;-0.06787
72.5945;0.11293;-0.0365
72.8112;0.1176;0.00444
73.0279;0.11818;0.02382
73.2446;0.09287;0.02801
73.4613;0.06059;0.03599
73.678;0.03168;0.04808
73.8947;0.01986;0.06961
74.1114;0.00415;0.0897
74.3281;-0.03469;0.1114
74.5448;-0.07856;0.12349
74.7615;-0.11061;0.12103
74.9782;-0.10859;0.11846
75.1949;-0.09724;0.10256
75.4116;-0.08613;0.0834
75.6283;-0.08387;0.07508
75.845;-0.07748;0.0669
76.0617;-0.05833;0.06731
76.2784;-0.01788;0.0682
76.4951;0.02653;0.07434
76.7118;0.05228;0.06906
76.9285;0.06349;0.04597
77.1452;0.05996;0.026
77.3619;0.07212;0.00573
77.5786;0.10086;-0.01187
77.7953;0.13364;0.00699
78.012;0.12342;0.03955
78.2287;0.09866;0.04349
78.4454;0.05692;0.04904
78.6621;0.03515;0.03997
78.8788;0.01772;-0.00392
79.0955;-0.01661;-0.04451
79.3122;-0.06498;-0.04873
79.5289;-0.13831;-0.0721
79.7456;-0.19042;-0.06907
79.9623;-0.23096;-0.04595
80.179;-0.20696;-0.06116
80.3957;-0.17933;-0.08287
80.6124;-0.13472;-0.09159
80.8291;-0.11572;-0.12126
81.0458;-0.07857;-0.14409
81.2625;-0.007;-0.12675
81.4792;0.09889;-0.09666
81.6959;0.1959;-0.0684
81.9126;0.22541;-0.04667
82.1293;0.21926;-0.03545
82.346;0.1927;-0.04618
82.5627;0.18839;-0.06965
82.7794;0.1951;-0.06737
82.9961;0.16702;-0.05191
83.2128;0.11774;-0.04459
83.4295;0.04114;-0.0134
83.6462;-0.01454;0.02285
83.8629;-0.0586;0.02133
84.0796;-0.06173;0.0287
84.2963;-0.06261;0.05151
84.513;-0.08018;0.06406
84.7297;-0.11055;0.07023
84.9464;-0.1661;0.08937
85.1631;-0.19364;0.1155
85.3798;-0.16478;0.1253
85.5965;-0.10509;0.14152
85.8132;-0.09591;0.14906
86.0299;-0.13233;0.11075
86.2466;-0.14731;0.07539
86.4633;-0.10741;0.06274
86.68;-0.01433;0.05414
86.8967;0.05045;0.04796
87.1134;0.06018;0.05631
87.3301;0.0345;0.05675
87.5468;0.04128;0.01933
87.7635;0.11129;-0.0275
87.9802;0.19812;-0.05596
88.1969;0.24843;-0.0903
88.4136;0.22471;-0.09798
88.6303;0.17362;-0.07035
88.847;0.14069;-0.06076
89.0637;0.15956;-0.07687
89.2804;0.17162;-0.10418
89.4971;0.09974;-0.14019
89.7138;-0.03226;-0.17951
89.9305;-0.15143;-0.18338
90.1472;-0.20214;-0.15147
90.3639;-0.19671;-0.11708
90.5806;-0.17748;-0.08485
90.7973;-0.20915;-0.04967
91.014;-0.26707;-0.04017
91.2307;-0.2843;-0.04332
91.4474;-0.22012;-0.03074
91.6641;-0.09577;-0.02342
91.8808;-0.0047;-0.01039
92.0975;0.01799;0.02879
92.3142;0.00585;0.07215
92.5309;0.04834;0.1147
92.7476;0.14645;0.14931
92.9643;0.24561;0.16323
93.181;0.2721;0.14281
93.3977;0.22244;0.12859
93.6144;0.15508;0.1265
93.8311;0.13473;0.12327
94.0478;0.16442;0.13732
94.2645;0.15903;0.16024
94.4812;0.09357;0.1594
94.6979;-0.01217;0.15406
94.9146;-0.08208;0.13248
95.1313;-0.09805;0.08431
95.348;-0.08702;0.03349
95.5647;-0.09838;0.0002578
95.7814;-0.14282;-0.00941
95.9981;-0.18973;-0.02282
96.2148;-0.21497;-0.03901
96.4315;-0.18869;-0.05099
96.6482;-0.13095;-0.08521
96.8649;-0.08298;-0.11921
97.0816;-0.06948;-0.1444
97.2983;-0.06671;-0.16615
97.515;-0.0241;-0.17866
97.7317;0.04484;-0.15877
97.9484;0.11824;-0.13819
98.1651;0.15265;-0.13329
98.3818;0.15264;-0.11596
98.5985;0.1364;-0.10744
98.8152;0.13408;-0.10599
99.0319;0.15212;-0.08625
99.2486;0.15106;-0.06647
99.4653;0.12476;-0.04335
99.682;0.06058;-0.01966
99.8987;0.00966;-0.00179
100.1154;-0.02287;-0.00288
100.3321;-0.03852;-0.00809
100.5488;-0.05914;0.0001424
100.7655;-0.09381;0.01323
100.9822;-0.12798;0.04213
101.1989;-0.1549;0.07138
101.4156;-0.14877;0.07978
101.6323;-0.13534;0.08342
101.849;-0.1111;0.09151
102.0657;-0.09652;0.0989
102.2824;-0.07774;0.12286
102.4991;-0.03351;0.14127
102.7158;0.0238;0.14567
102.9325;0.07963;0.15272
103.1492;0.10332;0.14693
103.3659;0.11919;0.1345
103.5826;0.12203;0.11747
103.7993;0.13282;0.1
104.016;0.13476;0.08148
104.2327;0.12028;0.06274
104.4494;0.08573;0.04648
104.6661;0.04176;0.0333
104.8828;0.02371;0.00961
105.0995;0.0181;-0.01052
105.3162;0.00701;-0.04032
105.5329;-0.03279;-0.08162
105.7496;-0.084;-0.10991
105.9663;-0.11165;-0.12277
106.183;-0.10825;-0.13273
106.3997;-0.09251;-0.14067
106.6164;-0.09786;-0.13749
106.8331;-0.10967;-0.14414
107.0498;-0.11309;-0.15749
107.2665;-0.09557;-0.15611
107.4832;-0.05136;-0.1586
107.6999;-0.01186;-0.15626
107.9166;0.01029;-0.12813
108.1333;0.00984;-0.0932
108.35;0.0213;-0.06567
108.5667;0.04868;-0.03925
108.7834;0.09822;-0.01143
109.0001;0.1274;0.00109
109.2168;0.12587;0.01146
109.4335;0.10527;0.03596
109.6502;0.09594;0.06045
109.8669;0.109;0.09486
110.0836;0.1119;0.13385
110.3003;0.08941;0.1649
110.517;0.04239;0.17328
110.7337;-0.0045;0.1698
110.9504;-0.02919;0.16297
111.1671;-0.03439;0.1423
111.3838;-0.04358;0.1381
111.6005;-0.07199;0.14909
111.8172;-0.1032;0.15599
112.0339;-0.12304;0.15772
112.2506;-0.11927;0.14002
112.4673;-0.10568;0.11128
112.684;-0.10302;0.06571
112.9007;-0.10641;0.02306
113.1174;-0.10824;-0.00629
113.3341;-0.08772;-0.02181
113.5508;-0.05358;-0.02861
113.7675;-0.01129;-0.0238
113.9842;0.0204;-0.02924
114.2009;0.05185;-0.05149
114.4176;0.0755;-0.07955
114.6343;0.10256;-0.12418
114.851;0.12968;-0.15774
115.0677;0.14172;-0.17419
115.2844;0.13834;-0.1673
115.5011;0.11752;-0.14743
115.7178;0.09779;-0.13671
115.9345;0.0674;-0.12988
116.1512;0.03578;-0.14342
116.3679;0.00221;-0.17133
116.5846;-0.02757;-0.19055
116.8013;-0.05494;-0.17432
117.018;-0.07734;-0.15009
117.2347;-0.09519;-0.11447
117.4514;-0.1101;-0.05981
117.6681;-0.1016;-0.02682
117.8848;-0.0871;-0.01379
118.1015;-0.07428;-0.00137
118.3182;-0.06775;-0.00223
118.5349;-0.06726;0.00335
118.7516;-0.0524;0.05113
118.9683;-0.0277;0.1164
119.185;0.00681;0.16349
119.4017;0.03063;0.1934
119.6184;0.04684;0.21397
119.8351;0.05178;0.20291
120.0518;0.0697;0.1847
120.2685;0.10426;0.19274
120.4852;0.13141;0.20056
120.7019;0.13548;0.20278
120.9186;0.10171;0.21154
121.1353;0.07694;0.2095
121.352;0.06519;0.17641
121.5687;0.06055;0.12439
121.7854;0.03455;0.07945
122.0021;-0.01119;0.03499
122.2188;-0.06516;-0.00643
122.4355;-0.09969;-0.02749
122.6522;-0.10511;-0.03423
122.8689;-0.09912;-0.05595
123.0856;-0.10003;-0.08547
123.3023;-0.11437;-0.11768
123.519;-0.12625;-0.16607
123.7357;-0.11198;-0.21061
123.9524;-0.07307;-0.21571
124.1691;-0.03339;-0.20549
124.3858;-0.00527;-0.20455
124.6025;0.00731;-0.1845
124.8192;0.01789;-0.16009
125.0359;0.04203;-0.15465
125.2526;0.08667;-0.14589
125.4693;0.12424;-0.12531
125.686;0.14087;-0.1198
125.9027;0.12728;-0.11265
126.1194;0.10299;-0.07312
126.3361;0.08917;-0.02704
126.5528;0.0961;0.00777
126.7695;0.09423;0.05634
126.9862;0.05417;0.08009
127.2029;-0.01295;0.07481
127.4196;-0.06841;0.06605
127.6363;-0.09052;0.06732
127.853;-0.09209;0.07323
128.0697;-0.10357;0.10216
128.2864;-0.12942;0.15508
128.5031;-0.15762;0.19214
128.7198;-0.15919;0.1933
128.9365;-0.12062;0.17162
129.1532;-0.06491;0.13573
129.3699;-0.03272;0.09266
129.5866;-0.02185;0.06946
129.8033;-0.01062;0.0886
130.02;0.02552;0.09707
130.2367;0.0817;0.10819
130.4534;0.12935;0.11113
130.6701;0.13883;0.07691
130.8868;0.12068;0.02587
131.1035;0.11024;-0.02522
131.3202;0.11945;-0.0503
131.5369;0.13574;-0.06343
131.7536;0.12351;-0.06063
131.9703;0.07776;-0.04628
132.187;0.01529;-0.05171
132.4037;-0.02497;-0.08304
132.6204;-0.03917;-0.12299
132.8371;-0.04452;-0.16431
133.0538;-0.07273;-0.19429
133.2705;-0.12128;-0.20012
133.4872;-0.15826;-0.17832
133.7039;-0.16088;-0.15005
133.9206;-0.13503;-0.13086
134.1373;-0.10661;-0.11195
134.354;-0.09762;-0.10598
134.5707;-0.09845;-0.11347
134.7874;-0.08267;-0.10514
135.0041;-0.03318;-0.07815
135.2208;0.02132;-0.0406
135.4375;0.0671;0.01401
135.6542;0.08851;0.06706
135.8709;0.10013;0.10378
136.0876;0.11505;0.11825
136.3043;0.1422;0.11855
136.521;0.16203;0.11523
136.7377;0.16328;0.11699
136.9544;0.13707;0.13994
137.1711;0.10058;0.17328
137.3878;0.06831;0.19725
137.6045;0.04956;0.19759
137.8212;0.03153;0.17956
138.0379;-0.0007389;0.14832
138.2546;-0.0453;0.12205
138.4713;-0.08365;0.10901
138.688;-0.10676;0.09497
138.9047;-0.1109;0.08622
139.1214;-0.11017;0.07252
139.3381;-0.11244;0.05175
139.5548;-0.12362;0.03231
139.7715;-0.12543;-0.0007749
139.9882;-0.11176;-0.04925
140.2049;-0.0811;-0.09338
140.4216;-0.04983;-0.12238
140.6383;-0.02854;-0.14686
140.855;-0.01709;-0.15437
141.0717;-0.0034;-0.15636
141.2884;0.02451;-0.15891
141.5051;0.0611;-0.16595
141.7218;0.09377;-0.18046
141.9385;0.10757;-0.20021
142.1552;0.09994;-0.21739
142.3719;0.09177;-0.20885
142.5886;0.09486;-0.17531
142.8053;0.10136;-0.13744
143.022;0.08781;-0.09069
143.2387;0.05635;-0.06266
143.4554;0.01714;-0.05565
143.6721;-0.01121;-0.05656
143.8888;-0.02036;-0.0401
144.1055;-0.02776;-0.00574
144.3222;-0.03541;0.03423
144.5389;-0.06359;0.08405
144.7556;-0.08623;0.1238
144.9723;-0.09417;0.14738
145.189;-0.07915;0.17286
145.4057;-0.06676;0.18581
145.6224;-0.0558;0.19142
145.8391;-0.05008;0.20009
146.0558;-0.04536;0.19597
146.2725;-0.03128;0.21084
146.4892;-0.0004401;0.21645
146.7059;0.0335;0.21095
146.9226;0.05683;0.20383
147.1393;0.05659;0.17286
147.356;0.04632;0.13364
147.5727;0.04967;0.09425
147.7894;0.07227;0.06246
148.0061;0.0912;0.02572
148.2228;0.08585;-0.01339
148.4395;0.05764;-0.03312
148.6562;0.0257;-0.05559
148.8729;0.02008;-0.07941
149.0896;0.02926;-0.09929
149.3063;0.02954;-0.13255
149.523;-0.00219;-0.17905
149.7397;-0.04356;-0.19803
149.9564;-0.05596;-0.18913
150.1731;-0.04524;-0.18414
150.3898;-0.04039;-0.16988
150.6065;-0.0519;-0.16338
150.8232;-0.06457;-0.16634
151.0399;-0.07377;-0.17251
151.2566;-0.07155;-0.15798
151.4733;-0.06236;-0.14277
151.69;-0.04071;-0.12665
151.9067;-0.02262;-0.08364
152.1234;-0.0182;-0.05684
152.3401;-0.0228;-0.02664
152.5568;-0.01593;0.0073
152.7735;0.00979;0.03481
152.9902;0.03936;0.05154
153.2069;0.05056;0.06424
153.4236;0.03774;0.08308
153.6403;0.02166;0.10761
153.857;0.03674;0.15141
154.0737;0.07072;0.175
154.2904;0.08686;0.16837
154.5071;0.06111;0.16643
154.7238;0.02592;0.15219
154.9405;0.01444;0.13906
155.1572;0.02961;0.13881
155.3739;0.02955;0.12781
155.5906;0.01056;0.10996
155.8073;-0.01546;0.08673
156.024;-0.03716;0.06724
156.2407;-0.04431;0.03426
156.4574;-0.03234;-0.0061
156.6741;-0.03221;-0.02353
156.8908;-0.0498;-0.04958
157.1075;-0.06102;-0.07955
157.3242;-0.05603;-0.08046
157.5409;-0.04173;-0.08233
157.7576;-0.02461;-0.09101
157.9743;-0.01699;-0.08521
158.191;-0.02383;-0.0903
158.4077;-0.01962;-0.10723
158.6244;-0.0041;-0.09901
158.8411;0.0166;-0.08375
159.0578;0.02334;-0.07169
159.2745;0.03122;-0.04991
159.4912;0.04989;-0.04156
159.7079;0.06886;-0.03615
159.9246;0.07516;-0.02556
160.1413;0.08769;-0.01271
160.358;0.09903;0.00348
160.5747;0.08653;0.017
160.7914;0.06354;0.02326
161.0081;0.04789;0.03281
161.2248;0.0364;0.04131
161.4415;0.01434;0.05204
161.6582;-0.01722;0.05824
161.8749;-0.06098;0.06684
162.0916;-0.09565;0.07657
162.3083;-0.11192;0.06822
162.525;-0.11449;0.05374
162.7417;-0.12575;0.04558
162.9584;-0.13923;0.03678
163.1751;-0.13639;0.03898
163.3918;-0.12023;0.05607
163.6085;-0.08021;0.05403
163.8252;-0.04539;0.04356
164.0419;-0.01667;0.03935
164.2586;0.00694;0.01713
164.4753;0.03999;-0.01477
164.692;0.06837;-0.0249
164.9087;0.09263;-0.03391
165.1254;0.11211;-0.03952
165.3421;0.12815;-0.03352
165.5588;0.14227;-0.0305
165.7755;0.14044;-0.04255
165.9922;0.1259;-0.05262
166.2089;0.1219;-0.05372
166.4256;0.11313;-0.06112
166.6423;0.11231;-0.05682
166.859;0.08506;-0.04155
167.0757;0.04448;-0.03418
167.2924;-0.01185;-0.01497
167.5091;-0.06163;-0.00431
167.7258;-0.09639;-0.0374
167.9425;-0.127;-0.05516
168.1592;-0.15286;-0.06525
168.3759;-0.20184;-0.07156
168.5926;-0.22539;-0.05558
168.8093;-0.24406;-0.03092
169.026;-0.19789;-0.04135
169.2427;-0.14385;-0.04691
169.4594;-0.09468;-0.0249
169.6761;-0.07729;-0.03825
169.8928;-0.05346;-0.04428
170.1095;0.01516;-0.00441
170.3262;0.11091;0.02356
170.5429;0.20933;0.03485
170.7596;0.23905;0.07508
170.9763;0.2486;0.11051
171.193;0.25017;0.09927
171.4097;0.27621;0.11419
171.6264;0.28695;0.13336
171.8431;0.26706;0.11353
172.0598;0.19473;0.10537
172.2765;0.0803;0.11847
172.4932;-0.01409;0.11257
172.7099;-0.07942;0.09201
172.9266;-0.11347;0.10436
173.1433;-0.17524;0.09935
173.36;-0.25128;0.04061
173.5767;-0.32368;-0.0067
173.7934;-0.35006;-0.03896
174.0101;-0.3206;-0.08911
174.2268;-0.27311;-0.11009
174.4435;-0.23188;-0.08498
174.6602;-0.20304;-0.08851
174.8769;-0.14987;-0.11752
175.0936;-0.06766;-0.12648
175.3103;0.04708;-0.14386
175.527;0.15251;-0.17419
175.7437;0.22428;-0.16045
175.9604;0.26529;-0.12811
176.1771;0.29224;-0.11846
176.3938;0.31323;-0.0904
176.6105;0.32676;-0.03656
176.8272;0.31694;-0.01416
177.0439;0.26526;0.00763
177.2606;0.18087;0.0416
177.4773;0.09481;0.04785
177.694;0.03154;0.05595
177.9107;-0.01009;0.06318
178.1274;-0.06736;0.07814
178.3441;-0.15482;0.09041
178.5608;-0.23398;0.11416
178.7775;-0.26453;0.14893
178.9942;-0.26043;0.15258
179.2109;-0.25518;0.13239
179.4276;-0.26544;0.10242
179.6443;-0.27259;0.07104
179.861;-0.24891;0.0445
180.0777;-0.1754;0.03905
180.2944;-0.09156;0.05071
180.5111;-0.02996;0.04672
180.7278;0.00902;0.03112
180.9445;0.05258;0.01149
181.1612;0.11404;-0.02599
181.3779;0.18515;-0.07051
181.5946;0.2454;-0.09353
181.8113;0.26536;-0.10102
182.028;0.26013;-0.0973
182.2447;0.25225;-0.06508
182.4614;0.25646;-0.02691
182.6781;0.24857;-0.02391
182.8948;0.21629;-0.0463
183.1115;0.15247;-0.07279
183.3282;0.07277;-0.10701
183.5449;-0.0001914;-0.1057
183.7616;-0.06316;-0.06167
183.9783;-0.1001;-0.0002291
184.195;-0.14719;0.04992
184.4117;-0.20199;0.07082
184.6284;-0.26647;0.04906
184.8451;-0.299;0.01086
185.0618;-0.2878;-0.01679
185.2785;-0.25147;-0.02579
185.4952;-0.2227;0.01906
185.7119;-0.20918;0.07
185.9286;-0.17981;0.10309
186.1453;-0.12528;0.11844
186.362;-0.03907;0.08266
186.5787;0.05886;0.0153
186.7954;0.1275;-0.04079
187.0121;0.16335;-0.06444
187.2288;0.18627;-0.05725
187.4455;0.23184;-0.0144
187.6622;0.27979;0.03726
187.8789;0.30315;0.05415
188.0956;0.27998;0.03415
188.3123;0.22144;-0.01019
188.529;0.15877;-0.05815
188.7457;0.11033;-0.09867
188.9624;0.07656;-0.08391
189.1791;0.02533;-0.0291
189.3958;-0.05796;0.00904
189.6125;-0.13848;0.04646
189.8292;-0.18518;0.05699
190.0459;-0.19325;0.0165
190.2626;-0.19955;-0.03419
190.4793;-0.20738;-0.06374
190.696;-0.22397;-0.07315
190.9127;-0.21496;-0.04447
191.1294;-0.18005;0.00542
191.3461;-0.12642;0.04093
191.5628;-0.07921;0.04689
191.7795;-0.04338;0.02434
191.9962;-0.01425;-0.01434
192.2129;0.03107;-0.05171
192.4296;0.08956;-0.07573
192.6463;0.14248;-0.06899
192.863;0.1796;-0.0306
193.0797;0.20288;0.00489
193.2964;0.21506;0.03228
193.5131;0.21299;0.04279
193.7298;0.21099;0.02331
193.9465;0.18655;-0.01575
194.1632;0.14429;-0.03153
194.3799;0.07908;-0.02874
194.5966;0.0172;-0.01652
194.8133;-0.04546;0.03063
195.03;-0.08824;0.06151
195.2467;-0.12088;0.05219
195.4634;-0.14695;0.03754
195.6801;-0.17628;0.02319
195.8968;-0.1879;0.00698
196.1135;-0.18281;-0.00755
196.3302;-0.16769;-0.0002814
196.5469;-0.149;0.00995
196.7636;-0.12871;0.02726
196.9803;-0.10786;0.05552
197.197;-0.08145;0.06789
197.4137;-0.03841;0.04848
197.6304;0.00592;0.0447
197.8471;0.04791;0.02934
198.0638;0.08424;0.00784
198.2805;0.12078;0.02343
198.4972;0.14203;0.0156
198.7139;0.16541;0.01008
198.9306;0.19381;0.02907
199.1473;0.20605;0.02479
199.364;0.1873;-0.00426
199.5807;0.15721;-0.02006
199.7974;0.12662;-0.03142
200.0141;0.1016;-0.05183
200.2308;0.06657;-0.05059
200.4475;0.00668;-0.04173
200.6642;-0.06603;-0.05024
200.8809;-0.11991;-0.04445
201.0976;-0.14613;-0.03486
201.3143;-0.16002;-0.02973
201.531;-0.17291;-0.03352
201.7477;-0.19266;-0.02926
201.9644;-0.20658;-0.01587
202.1811;-0.19968;-0.02027
202.3978;-0.16432;-0.01498
202.6145;-0.12177;-0.00459
202.8312;-0.08787;0.00249
203.0479;-0.07226;-0.0002794
203.2646;-0.04726;0.01303
203.4813;-0.0035;0.03338
203.698;0.06938;0.02306
203.9147;0.13371;0.0138
204.1314;0.1734;0.01215
204.3481;0.17966;-0.0001391
204.5648;0.19007;-0.00004416
204.7815;0.20829;0.01362
204.9982;0.22928;0.02932
205.2149;0.22929;0.02579
205.4316;0.19491;0.01566
205.6483;0.13599;0.01344
205.865;0.0728;-0.00142
206.0817;0.03048;-0.01044
206.2984;-0.00812;0.01126
206.5151;-0.0599;0.02596
206.7318;-0.11583;0.0108
206.9485;-0.16814;0.00723
207.1652;-0.20234;0.01098
207.3819;-0.21705;-0.00005236
207.5986;-0.20981;-0.00187
207.8153;-0.19564;0.01088
208.032;-0.18047;0.00752
208.2487;-0.16433;0.00408
208.4654;-0.13042;0.01333
208.6821;-0.07911;0.0249
208.8988;-0.02442;0.00632
209.1155;0.01879;0.0008981
209.3322;0.05875;0.0076
209.5489;0.09379;-0.01072
209.7656;0.13296;-0.01825
209.9823;0.15211;-0.00332
210.199;0.1605;-0.00715
210.4157;0.16522;-0.0142
210.6324;0.17508;-0.01023
210.8491;0.1731;-0.01336
211.0658;0.1483;-0.03179
211.2825;0.12203;-0.03675
211.4992;0.08436;-0.03451
211.7159;0.0524;-0.04771
211.9326;0.01096;-0.04954
212.1493;-0.02056;-0.04901
212.366;-0.06277;-0.05729
212.5827;-0.10296;-0.06081
212.7994;-0.14153;-0.05571
213.0161;-0.15892;-0.03904
213.2328;-0.15928;-0.02943
213.4495;-0.15528;-0.01843
213.6662;-0.15114;-0.00871
213.8829;-0.14383;-0.01611
214.0996;-0.1306;-0.00191
214.3163;-0.09916;0.02025
214.533;-0.05888;0.04171
214.7497;-0.00918;0.06852
214.9664;0.0255;0.08238
215.1831;0.05469;0.08556
215.3998;0.07365;0.07399
215.6165;0.10889;0.06143
215.8332;0.13614;0.04584
216.0499;0.15113;0.03307
216.2666;0.14732;0.02961
216.4833;0.1311;0.02744
216.7;0.12167;0.02975
216.9167;0.10894;0.01821
217.1334;0.09734;0.0002695
217.3501;0.07213;-0.01492
217.5668;0.03613;-0.03154
217.7835;-0.01078;-0.0413
218.0002;-0.04655;-0.0333
218.2169;-0.06466;-0.01948
218.4336;-0.08433;-0.01224
218.6503;-0.11526;0.00878
218.867;-0.14959;0.02631
219.0837;-0.164;0.0185
219.3004;-0.15973;0.01238
219.5171;-0.13566;0.01209
219.7338;-0.10927;-0.0002058
219.9505;-0.09208;-0.0006673
220.1672;-0.07192;0.02059
220.3839;-0.03728;0.02895
220.6006;0.01371;0.0315
220.8173;0.06843;0.0447
221.034;0.10598;0.03935
221.2507;0.1265;0.01196
221.4674;0.13781;-0.00205
221.6841;0.15219;0.00234
221.9008;0.15917;0.00964
222.1175;0.16224;0.03109
222.3342;0.14199;0.05447
222.5509;0.1109;0.04888
222.7676;0.07396;0.03097
222.9843;0.0478;0.0117
223.201;0.01382;-0.01395
223.4177;-0.03175;-0.04336
223.6344;-0.08586;-0.04512
223.8511;-0.12851;-0.03351
224.0678;-0.15251;-0.02217
224.2845;-0.16982;-0.02206
224.5012;-0.17947;-0.03074
224.7179;-0.1858;-0.04389
224.9346;-0.1741;-0.06521
225.1513;-0.14074;-0.07545
225.368;-0.09602;-0.07419
225.5847;-0.04186;-0.06429
225.8014;0.00372;-0.04351
226.0181;0.04062;-0.01977
226.2348;0.06422;-0.00796
226.4515;0.09876;-0.00718
226.6682;0.13986;-0.0009185
226.8849;0.17005;0.0042
227.1016;0.1841;0.00298
227.3183;0.17239;0.01299
227.535;0.16707;0.03244
227.7517;0.16055;0.05854
227.9684;0.16191;0.0766
228.1851;0.13408;0.0901
228.4018;0.08152;0.08332
228.6185;0.00449;0.04921
228.8352;-0.06628;0.02114
229.0519;-0.10808;0.00732
229.2686;-0.14623;-0.00272
229.4853;-0.18228;-0.0085
229.702;-0.23169;0.0041
229.9187;-0.2661;0.0008588
230.1354;-0.27618;-0.02877
230.3521;-0.23764;-0.06113
230.5688;-0.18224;-0.09605
230.7855;-0.12536;-0.11724
231.0022;-0.08075;-0.11102
231.2189;-0.02698;-0.09037
231.4356;0.04895;-0.0699
231.6523;0.13806;-0.04697
231.869;0.21874;-0.03662
232.0857;0.26214;-0.04537
232.3024;0.26483;-0.05396
232.5191;0.25236;-0.06043
232.7358;0.24864;-0.04526
232.9525;0.24446;-0.01416
233.1692;0.21302;0.02423
233.3859;0.15535;0.06071
233.6026;0.07431;0.0831
233.8193;0.00301;0.07533
234.036;-0.05662;0.05647
234.2527;-0.101;0.05505
234.4694;-0.1517;0.06367
234.6861;-0.20666;0.0791
234.9028;-0.25368;0.10833
235.1195;-0.27521;0.1312
235.3362;-0.26248;0.13369
235.5529;-0.23865;0.11619
235.7696;-0.2125;0.08488
235.9863;-0.18296;0.0507
236.203;-0.13939;0.02978
236.4197;-0.07776;0.02694
236.6364;-0.01112;0.02938
236.8531;0.05906;0.02529
237.0698;0.12872;0.00429
237.2865;0.18232;-0.01664
237.5032;0.22017;-0.05043
237.7199;0.24563;-0.09775
237.9366;0.26656;-0.11477
238.1533;0.26586;-0.12156
238.37;0.24609;-0.12475
238.5867;0.20939;-0.11542
238.8034;0.15381;-0.11407
239.0201;0.09603;-0.12466
239.2368;0.03884;-0.13476
239.4535;-0.00645;-0.13596
239.6702;-0.06258;-0.13598
239.8869;-0.11703;-0.12601
240.1036;-0.16961;-0.09452
240.3203;-0.20517;-0.06384
